frame_id,timestamp_ms,subject_id,exercise_folder,canonical_exercise,movement_group,form_quality,angle_view,avg_visibility,bbox_x1,bbox_y1,bbox_x2,bbox_y2,left_elbow,right_elbow,left_shoulder,right_shoulder,left_knee,right_knee,left_hip,right_hip,kp_nose_x,kp_left_eye_inner_x,kp_left_eye_x,kp_left_eye_outer_x,kp_right_eye_inner_x,kp_right_eye_x,kp_right_eye_outer_x,kp_left_ear_x,kp_right_ear_x,kp_mouth_left_x,kp_mouth_right_x,kp_left_shoulder_x,kp_right_shoulder_x,kp_left_elbow_x,kp_right_elbow_x,kp_left_wrist_x,kp_right_wrist_x,kp_left_pinky_x,kp_right_pinky_x,kp_left_index_x,kp_right_index_x,kp_left_thumb_x,kp_right_thumb_x,kp_left_hip_x,kp_right_hip_x,kp_left_knee_x,kp_right_knee_x,kp_left_ankle_x,kp_right_ankle_x,kp_left_heel_x,kp_right_heel_x,kp_left_foot_index_x,kp_right_foot_index_x,kp_nose_y,kp_left_eye_inner_y,kp_left_eye_y,kp_left_eye_outer_y,kp_right_eye_inner_y,kp_right_eye_y,kp_right_eye_outer_y,kp_left_ear_y,kp_right_ear_y,kp_mouth_left_y,kp_mouth_right_y,kp_left_shoulder_y,kp_right_shoulder_y,kp_left_elbow_y,kp_right_elbow_y,kp_left_wrist_y,kp_right_wrist_y,kp_left_pinky_y,kp_right_pinky_y,kp_left_index_y,kp_right_index_y,kp_left_thumb_y,kp_right_thumb_y,kp_left_hip_y,kp_right_hip_y,kp_left_knee_y,kp_right_knee_y,kp_left_ankle_y,kp_right_ankle_y,kp_left_heel_y,kp_right_heel_y,kp_left_foot_index_y,kp_right_foot_index_y,kp_nose_vis,kp_left_eye_inner_vis,kp_left_eye_vis,kp_left_eye_outer_vis,kp_right_eye_inner_vis,kp_right_eye_vis,kp_right_eye_outer_vis,kp_left_ear_vis,kp_right_ear_vis,kp_mouth_left_vis,kp_mouth_right_vis,kp_left_shoulder_vis,kp_right_shoulder_vis,kp_left_elbow_vis,kp_right_elbow_vis,kp_left_wrist_vis,kp_right_wrist_vis,kp_left_pinky_vis,kp_right_pinky_vis,kp_left_index_vis,kp_right_index_vis,kp_left_thumb_vis,kp_right_thumb_vis,kp_left_hip_vis,kp_right_hip_vis,kp_left_knee_vis,kp_right_knee_vis,kp_left_ankle_vis,kp_right_ankle_vis,kp_left_heel_vis,kp_right_heel_vis,kp_left_foot_index_vis,kp_right_foot_index_vis
406,13532,subject_001,squat,bodyweight_squat,legs,good,front,0.9688,0,93,1919,854,168.04,178.77,19.41,20.33,169.36,170.67,177.04,148.07,296.42,245.79,239.47,234.61,265.9,273.79,281.21,239.96,304.33,328.91,353.23,441.99,577.83,704.94,837.17,956.15,1074.87,1023.43,1150.86,1024.43,1148.66,1004.63,1122.37,982.2,1009.02,1321.11,1332.58,1599.47,1581.64,1623.61,1597.02,1757.07,1734.76,654.88,647.84,633.19,621.2,694.51,711.43,724.94,594.72,736.33,612.16,664.25,382.85,746.59,279.36,729.87,237.24,719.67,202.98,720.42,241.84,711.42,259.86,702.72,363.32,554.41,333.51,599.37,360.86,676.67,380.81,664.5,307.88,729.27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9933,0.9483,0.9783,0.9194,0.9552,0.8765,0.9575,0.8798,0.9563,0.8907,0.9997,0.9995,0.9915,0.9886,0.9863,0.9646,0.9081,0.8693,0.9658,0.9431
407,13566,subject_001,squat,bodyweight_squat,legs,good,front,0.97,0,94,1919,843,167.93,179.9,19.39,19.86,169.68,168.97,175.25,151.32,281.95,231.79,226.71,222.53,248.4,255.64,262.79,229.8,288.4,317.09,337.74,442.64,560.95,712.61,828.81,967.0,1068.28,1036.6,1145.82,1038.44,1145.2,1017.34,1117.68,988.94,1010.04,1323.42,1333.95,1596.17,1581.59,1619.93,1599.49,1756.92,1736.03,625.51,616.36,601.52,587.96,664.58,682.62,697.26,563.01,712.35,586.37,639.4,365.3,736.28,269.49,727.4,236.14,719.04,201.86,722.73,241.87,711.59,259.9,702.73,363.84,557.06,335.14,596.43,361.0,676.69,383.63,664.99,308.34,729.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9932,0.9513,0.9791,0.9216,0.9575,0.8805,0.9595,0.8838,0.9584,0.8945,0.9997,0.9995,0.9916,0.989,0.9871,0.9669,0.9118,0.8699,0.9676,0.9464
408,13599,subject_001,squat,bodyweight_squat,legs,good,front,0.9711,0,95,1919,832,169.0,178.91,18.98,19.65,171.4,168.74,175.01,153.49,273.26,223.83,219.96,216.7,236.55,242.3,248.4,226.39,273.59,311.13,326.04,443.13,544.94,716.44,812.54,970.89,1052.34,1042.74,1129.9,1043.18,1128.25,1020.52,1099.9,988.93,1006.0,1325.15,1334.61,1594.96,1580.98,1618.09,1599.99,1756.65,1736.85,598.21,586.57,571.4,556.18,634.19,652.18,667.42,532.73,686.28,561.74,615.44,355.63,726.82,266.3,725.52,234.58,719.79,201.72,727.96,242.39,711.95,259.98,702.82,364.04,559.67,339.87,597.58,361.02,676.88,383.75,667.25,309.94,727.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9933,0.9547,0.9801,0.9246,0.96,0.8855,0.9618,0.8887,0.9606,0.8991,0.9997,0.9996,0.9918,0.9893,0.9878,0.9687,0.9141,0.868,0.9692,0.9489
409,13632,subject_001,squat,bodyweight_squat,legs,good,front,0.9722,0,107,1919,830,171.7,177.97,17.92,19.25,171.61,167.68,173.26,155.6,261.53,215.17,211.99,209.46,225.35,229.77,235.88,221.15,261.65,300.29,312.41,443.98,535.66,716.69,809.58,966.58,1044.25,1040.99,1119.97,1039.53,1116.88,1017.14,1089.29,989.43,1005.07,1325.69,1330.74,1594.51,1574.35,1616.54,1593.14,1755.4,1737.46,570.28,558.51,543.2,527.51,604.3,621.83,638.31,507.57,662.17,536.62,588.52,341.07,720.38,266.45,723.64,235.78,718.1,211.24,727.99,246.15,711.74,260.97,702.16,366.01,562.67,341.8,595.93,361.87,675.8,386.94,666.58,310.5,727.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9932,0.9582,0.9809,0.9284,0.9619,0.8912,0.9635,0.8941,0.9623,0.9042,0.9998,0.9996,0.992,0.9896,0.9883,0.9704,0.9172,0.8671,0.9708,0.9513
410,13666,subject_001,squat,bodyweight_squat,legs,good,front,0.9734,0,109,1919,833,172.18,175.98,17.88,19.66,172.4,168.16,172.06,157.57,256.55,210.85,208.19,206.41,219.08,222.68,227.57,220.89,253.85,297.19,307.09,447.23,529.1,718.58,797.5,972.39,1025.36,1048.68,1102.35,1045.33,1091.22,1021.37,1062.88,989.54,1002.89,1326.85,1330.03,1596.34,1574.72,1618.33,1593.64,1754.26,1740.73,542.71,529.89,513.98,499.84,576.32,594.17,611.4,480.05,637.71,513.25,564.06,329.59,712.18,262.61,724.06,235.73,718.14,213.1,730.11,247.6,712.17,261.27,702.22,367.68,566.15,344.56,596.48,361.9,671.91,386.94,661.7,309.04,725.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9931,0.9614,0.9814,0.9318,0.9633,0.8965,0.9647,0.8992,0.9635,0.9088,0.9998,0.9996,0.9923,0.9901,0.9889,0.9722,0.9206,0.8681,0.9723,0.9539
411,13699,subject_001,squat,bodyweight_squat,legs,good,front,0.9743,0,110,1919,833,173.19,174.19,17.33,20.06,174.16,169.97,171.71,158.99,249.33,204.96,202.68,201.34,211.99,215.53,219.64,217.46,246.08,291.33,299.74,451.63,519.0,727.56,788.92,983.28,1020.48,1056.5,1098.45,1052.93,1091.17,1029.9,1063.21,993.25,1003.07,1327.8,1326.73,1596.83,1574.42,1618.43,1593.13,1754.49,1740.92,518.52,504.1,488.21,474.81,551.01,569.1,586.63,458.14,616.31,490.83,541.65,319.59,703.42,259.98,724.04,235.9,718.19,214.88,730.79,248.57,711.87,261.56,701.68,368.35,567.43,349.96,597.57,362.61,665.56,388.7,648.63,304.62,723.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9926,0.9644,0.9817,0.9353,0.9645,0.9017,0.9656,0.9043,0.9644,0.9133,0.9998,0.9997,0.9922,0.9904,0.9893,0.9737,0.9233,0.8666,0.9734,0.9559
412,13732,subject_001,squat,bodyweight_squat,legs,good,front,0.9752,0,112,1919,833,174.93,172.11,16.48,20.54,177.15,171.08,171.4,160.27,247.66,203.08,201.25,200.29,208.39,211.29,214.54,217.99,240.03,292.23,298.47,459.91,507.69,739.39,777.9,1001.62,1018.91,1078.67,1098.4,1074.27,1093.56,1046.06,1063.75,994.69,1002.98,1327.79,1326.51,1593.53,1574.64,1614.66,1594.49,1754.48,1744.37,500.59,483.86,467.42,453.23,530.93,549.12,566.15,436.9,595.71,476.75,527.1,307.84,693.86,258.57,724.0,235.95,717.6,215.07,730.96,250.06,710.97,263.19,699.85,368.56,568.74,356.23,600.22,359.64,664.27,384.53,645.22,304.85,723.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9922,0.9671,0.9818,0.9383,0.9653,0.9063,0.9663,0.9088,0.9651,0.9174,0.9998,0.9997,0.9923,0.9908,0.9897,0.9753,0.926,0.8672,0.9745,0.9582
413,13766,subject_001,squat,bodyweight_squat,legs,good,front,0.9761,0,113,1919,832,175.62,171.34,15.98,20.33,177.84,177.3,171.2,158.85,251.85,207.87,206.83,206.35,208.97,209.46,210.89,222.68,232.66,297.05,299.48,464.6,500.49,747.83,773.81,1014.11,1015.08,1091.58,1093.74,1088.5,1088.26,1058.46,1058.98,997.91,1003.29,1330.34,1330.72,1593.54,1574.85,1614.78,1596.09,1754.56,1744.19,480.43,461.67,446.32,431.67,508.62,526.63,544.07,419.74,576.85,458.55,509.56,305.54,689.4,259.97,723.53,237.79,717.02,216.45,730.87,250.87,708.41,264.97,696.98,369.47,571.39,358.05,617.08,358.93,662.96,383.87,641.19,304.27,720.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9917,0.9696,0.9819,0.9412,0.9661,0.9106,0.9669,0.9129,0.9656,0.921,0.9998,0.9997,0.9924,0.9913,0.99,0.977,0.929,0.8691,0.9756,0.9607
414,13799,subject_001,squat,bodyweight_squat,legs,good,front,0.9769,0,116,1919,835,176.31,170.5,15.41,20.13,178.58,179.23,170.7,159.01,255.01,211.72,210.86,210.38,210.69,209.42,209.62,225.01,227.77,299.39,298.8,468.59,493.44,751.21,769.46,1020.65,1009.25,1095.87,1089.53,1094.34,1083.64,1065.64,1054.19,1002.74,1004.13,1333.23,1335.64,1594.03,1574.92,1615.09,1598.49,1755.04,1744.14,464.79,444.88,429.72,415.15,492.5,510.32,527.97,407.11,560.64,444.19,494.78,299.92,683.87,260.85,723.51,241.18,717.97,219.72,733.13,254.29,708.5,268.32,697.1,370.66,575.72,360.52,628.43,358.98,663.19,384.51,640.19,301.13,718.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9912,0.9719,0.982,0.944,0.9668,0.915,0.9674,0.9171,0.9661,0.9248,0.9998,0.9997,0.9924,0.9917,0.9902,0.9784,0.9312,0.87,0.9764,0.9627
415,13832,subject_001,squat,bodyweight_squat,legs,good,front,0.9778,0,117,1919,840,175.95,170.42,15.59,19.83,179.26,179.82,170.64,160.61,257.36,214.12,213.43,212.95,211.84,209.57,208.92,226.72,224.98,300.81,299.04,471.09,488.73,757.71,764.49,1032.1,1001.4,1111.22,1081.74,1109.2,1074.7,1077.64,1046.14,1006.0,1004.4,1337.6,1335.65,1594.16,1575.05,1615.59,1598.99,1755.6,1744.16,453.34,432.23,417.1,403.35,479.5,497.32,515.25,396.87,548.59,434.99,485.02,295.04,679.44,258.35,722.48,242.81,719.57,221.73,737.01,255.77,710.71,270.22,698.65,373.06,579.61,366.91,628.7,358.82,663.42,384.53,640.93,301.44,715.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.991,0.9738,0.9823,0.9462,0.9676,0.9186,0.9681,0.9207,0.9667,0.9279,0.9999,0.9998,0.9926,0.9922,0.9906,0.9797,0.9341,0.8721,0.9774,0.9647
416,13866,subject_001,squat,bodyweight_squat,legs,good,front,0.9786,0,120,1919,838,174.2,169.86,16.46,19.66,177.8,177.99,170.67,160.75,262.23,218.52,217.6,216.71,216.57,214.35,212.91,229.29,227.04,304.91,304.22,474.68,486.99,763.77,764.81,1039.54,1004.22,1118.6,1085.42,1115.42,1077.67,1083.07,1047.36,1010.83,1007.41,1348.53,1337.06,1594.14,1575.09,1615.54,1600.19,1756.04,1744.59,442.62,420.58,405.83,391.29,468.95,487.12,505.39,384.39,538.72,424.6,475.87,294.56,676.79,254.64,722.6,244.74,719.37,223.07,736.84,257.29,709.87,272.06,697.62,375.66,582.3,371.38,634.28,358.83,663.3,384.59,637.47,301.63,715.68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.991,0.9758,0.9827,0.9488,0.9686,0.9223,0.969,0.9242,0.9676,0.9311,0.9999,0.9998,0.9928,0.9926,0.9909,0.9809,0.936,0.8738,0.9782,0.9664
417,13899,subject_001,squat,bodyweight_squat,legs,good,front,0.9794,0,125,1919,837,174.82,168.92,16.47,19.68,179.01,178.73,169.31,162.71,262.3,219.06,218.67,218.18,216.28,214.15,212.91,231.15,227.63,306.43,304.94,476.33,482.9,764.38,754.69,1036.63,995.95,1115.23,1075.27,1111.61,1062.79,1080.07,1033.71,1010.1,1006.98,1346.12,1335.63,1594.19,1576.45,1615.7,1604.77,1755.58,1744.52,435.04,411.9,396.53,381.94,460.69,479.52,497.73,374.58,532.38,415.98,468.0,291.4,672.61,255.53,722.42,246.42,719.5,227.05,736.99,260.13,710.07,273.92,697.76,379.47,586.86,371.7,633.01,361.66,661.38,386.92,634.87,301.86,715.11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9911,0.9775,0.9833,0.9507,0.9698,0.9253,0.9701,0.9271,0.9687,0.9336,0.9999,0.9998,0.9931,0.993,0.9913,0.9823,0.9391,0.8786,0.9793,0.9685
418,13932,subject_001,squat,bodyweight_squat,legs,good,front,0.9802,0,126,1919,838,175.67,168.47,16.31,19.6,179.79,178.59,168.26,163.63,262.64,219.55,219.24,218.91,216.56,214.18,212.56,232.24,227.06,307.2,304.93,480.05,479.39,764.91,750.6,1036.98,995.43,1113.56,1072.55,1109.77,1059.75,1079.26,1031.64,1010.95,1007.43,1345.79,1333.52,1594.23,1581.8,1615.75,1608.8,1755.54,1745.38,424.37,402.37,387.47,374.2,450.15,468.71,487.68,369.73,524.71,406.05,457.45,286.79,670.26,255.74,722.47,246.75,719.76,228.17,737.08,261.71,710.1,274.93,697.81,381.2,589.47,371.49,633.38,363.35,660.62,387.85,634.63,302.36,713.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.991,0.979,0.9836,0.9525,0.9706,0.9281,0.9709,0.9298,0.9694,0.936,0.9999,0.9998,0.9933,0.9934,0.9917,0.9835,0.9417,0.8823,0.9804,0.9705
419,13966,subject_001,squat,bodyweight_squat,legs,good,front,0.9807,0,128,1919,839,176.38,168.48,16.21,19.65,178.85,178.86,167.59,164.38,263.05,220.21,219.98,219.76,216.69,214.06,212.25,232.9,226.62,307.73,305.12,482.5,475.5,765.18,743.4,1034.95,984.71,1112.01,1064.97,1109.05,1052.61,1079.13,1022.2,1015.75,1008.23,1345.04,1331.04,1594.25,1584.43,1615.86,1610.23,1755.53,1744.78,416.34,392.78,377.46,364.02,442.44,460.88,480.16,360.54,518.08,398.65,450.27,282.43,668.43,255.77,722.5,247.44,722.03,230.25,738.73,264.04,712.37,276.79,699.97,384.37,591.27,375.25,633.05,363.34,660.75,387.86,635.02,303.31,713.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9907,0.9803,0.9836,0.9538,0.9708,0.9303,0.971,0.9321,0.9696,0.938,0.9999,0.9998,0.9934,0.9936,0.992,0.9844,0.9434,0.8841,0.981,0.9717
420,13999,subject_001,squat,bodyweight_squat,legs,good,front,0.9814,0,127,1919,848,176.2,168.88,16.44,19.78,177.94,179.29,167.65,165.13,264.04,221.09,220.34,220.25,218.56,216.11,214.07,234.04,226.78,308.13,306.86,483.71,470.83,768.76,741.26,1037.94,983.87,1114.88,1066.04,1113.92,1055.3,1083.6,1024.88,1015.64,1008.26,1344.63,1328.98,1596.62,1588.03,1618.87,1610.96,1755.8,1745.9,408.53,385.93,371.41,358.78,435.01,453.67,473.12,356.82,509.84,392.42,443.08,282.95,664.86,255.65,722.53,247.82,726.42,230.09,745.4,264.04,716.02,277.23,702.88,386.09,591.76,378.2,631.88,363.07,661.04,386.82,636.92,303.34,714.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9905,0.9816,0.984,0.956,0.9715,0.9336,0.9717,0.9354,0.9704,0.941,0.9999,0.9998,0.9936,0.9939,0.9922,0.9853,0.9448,0.8863,0.9815,0.9728
421,14032,subject_001,squat,bodyweight_squat,legs,good,front,0.9822,0,123,1919,855,175.82,168.89,17.12,20.25,177.06,179.66,167.37,165.95,264.65,221.52,220.69,221.25,219.86,217.63,215.62,236.55,227.1,309.73,307.98,491.3,467.19,770.7,732.42,1036.15,974.15,1113.25,1054.58,1111.64,1044.73,1081.83,1015.43,1017.99,1009.22,1344.47,1329.08,1596.46,1588.43,1618.26,1610.8,1755.83,1745.92,401.82,377.69,363.14,351.09,428.02,446.74,466.18,348.82,502.7,384.89,436.94,283.27,661.6,255.0,723.02,247.6,731.16,228.92,751.61,263.45,720.45,277.09,706.98,388.95,592.99,381.64,631.36,363.05,660.93,386.86,637.28,303.32,714.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9906,0.983,0.9847,0.9588,0.9728,0.9377,0.973,0.9394,0.9717,0.9445,0.9999,0.9999,0.9938,0.9942,0.9924,0.9861,0.9462,0.8884,0.982,0.974
422,14066,subject_001,squat,bodyweight_squat,legs,good,front,0.9828,0,119,1919,859,175.22,167.9,17.56,21.28,177.29,179.57,167.41,166.35,270.93,227.65,228.38,230.22,222.18,218.62,216.23,246.43,228.6,316.11,311.32,495.61,462.53,770.34,718.43,1037.05,959.46,1112.28,1035.71,1110.72,1027.28,1081.0,1001.12,1017.64,1009.0,1340.96,1328.9,1595.28,1587.49,1615.96,1609.01,1755.84,1746.05,393.15,369.14,355.43,343.43,418.6,437.21,455.39,342.05,490.59,377.13,426.9,284.58,656.73,254.5,723.28,247.66,733.72,225.97,754.35,262.06,723.21,277.04,709.88,389.01,592.49,381.79,631.43,364.08,660.93,387.92,638.18,304.56,714.43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9904,0.9841,0.9852,0.961,0.9737,0.9409,0.9738,0.9425,0.9724,0.9472,0.9999,0.9999,0.994,0.9944,0.9926,0.9869,0.9469,0.8898,0.9826,0.9752
423,14099,subject_001,squat,bodyweight_squat,legs,good,front,0.9834,0,120,1919,858,175.01,166.08,17.75,21.99,177.27,179.22,167.06,166.8,275.77,233.68,235.41,237.73,225.73,221.23,217.28,254.25,229.84,321.75,315.6,503.79,461.7,777.37,718.17,1043.51,962.47,1117.99,1040.08,1116.65,1031.0,1086.15,1003.53,1021.35,1011.15,1340.91,1329.84,1594.35,1587.4,1615.48,1605.97,1755.81,1746.06,375.64,354.11,341.68,330.75,401.21,419.87,438.85,332.98,476.79,362.56,410.96,284.27,654.18,254.54,726.53,248.91,734.35,226.69,753.99,262.87,723.23,278.23,710.05,390.05,594.15,382.28,633.07,364.03,660.97,388.53,640.89,302.93,714.19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9901,0.9853,0.9854,0.9631,0.9741,0.9439,0.9741,0.9455,0.9727,0.9497,0.9999,0.9999,0.9941,0.9947,0.9928,0.9877,0.9486,0.8923,0.9833,0.9764
424,14132,subject_001,squat,bodyweight_squat,legs,good,front,0.9839,0,120,1919,862,176.11,164.65,17.31,23.03,176.88,178.0,166.59,167.02,281.15,241.58,244.02,246.4,230.83,225.09,219.64,263.03,230.66,326.84,318.8,510.39,457.32,786.01,706.94,1050.87,950.47,1125.23,1025.92,1125.44,1018.42,1094.48,993.66,1022.48,1011.2,1342.94,1329.09,1594.34,1587.37,1615.44,1605.18,1754.87,1745.79,364.77,339.72,327.52,316.58,386.01,405.02,422.99,318.99,457.84,354.55,403.01,279.5,650.54,254.95,728.75,249.42,737.48,226.72,756.53,262.83,725.52,278.18,711.98,390.39,595.88,383.74,636.84,364.78,661.0,389.93,641.02,302.86,714.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891,0.9863,0.9849,0.9653,0.9736,0.947,0.9737,0.9486,0.9722,0.9524,0.9999,0.9999,0.9943,0.9949,0.993,0.9884,0.9496,0.8942,0.9837,0.9775
425,14166,subject_001,squat,bodyweight_squat,legs,good,front,0.9842,0,120,1919,864,177.21,164.18,16.81,23.45,175.42,176.89,166.22,167.09,285.46,247.09,249.91,252.75,234.81,228.29,221.79,269.31,231.22,331.79,322.09,514.42,451.98,799.59,700.38,1065.97,950.41,1140.09,1028.71,1141.69,1022.27,1111.51,995.91,1023.65,1011.23,1346.37,1329.54,1593.77,1586.82,1614.19,1602.67,1755.01,1745.6,348.37,320.55,308.72,298.21,366.62,385.67,402.84,302.12,438.67,340.27,389.21,272.72,646.57,254.31,729.25,250.12,740.54,227.26,758.15,262.7,727.21,278.14,713.99,391.43,597.22,387.74,641.2,365.08,662.61,389.98,645.34,302.9,713.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9884,0.9871,0.9848,0.9667,0.9735,0.9491,0.9735,0.9506,0.972,0.9542,0.9999,0.9999,0.9944,0.9951,0.9931,0.9889,0.9501,0.8947,0.9841,0.9782
426,14199,subject_001,squat,bodyweight_squat,legs,good,front,0.9845,0,122,1919,878,177.31,163.51,16.87,24.88,173.53,174.21,166.36,166.78,294.96,258.14,261.43,264.47,245.25,238.02,230.33,278.38,232.3,338.49,327.3,519.21,446.01,803.66,682.69,1070.4,935.65,1143.62,1009.82,1142.54,1007.72,1113.79,984.23,1027.42,1011.59,1349.06,1330.5,1594.03,1586.8,1614.27,1603.03,1755.1,1745.51,326.16,300.48,290.81,282.68,338.33,356.03,373.45,291.21,414.28,325.54,369.87,270.5,640.25,254.15,729.53,251.36,748.01,230.52,770.75,263.34,737.23,278.44,721.37,393.26,598.55,392.91,649.1,364.86,663.51,389.87,645.35,302.78,717.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9877,0.9877,0.9842,0.9678,0.9727,0.9505,0.9728,0.9521,0.9712,0.9555,0.9999,0.9999,0.9946,0.9953,0.9934,0.9895,0.9519,0.8979,0.9849,0.9793
427,14232,subject_001,squat,bodyweight_squat,legs,good,front,0.9845,0,123,1919,884,177.99,161.84,17.12,26.26,174.53,174.15,164.11,168.11,308.83,271.34,275.23,278.65,256.56,248.71,240.34,290.0,238.36,350.94,338.97,532.98,443.73,820.79,670.33,1077.41,929.72,1151.44,1004.77,1150.36,1002.86,1120.38,979.62,1029.99,1011.63,1348.57,1331.22,1597.49,1588.1,1617.4,1603.86,1756.11,1745.88,310.36,282.34,273.63,265.75,319.85,338.29,355.61,275.96,395.22,312.39,355.84,262.58,631.98,252.32,729.04,252.2,751.86,232.79,776.22,264.58,742.89,279.32,725.81,396.52,601.55,392.03,651.13,364.66,664.48,389.76,645.08,302.57,719.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9863,0.9882,0.9825,0.9685,0.9705,0.9511,0.9705,0.9528,0.9689,0.9561,0.9999,0.9999,0.9948,0.9955,0.9937,0.9901,0.9535,0.9009,0.9856,0.9803
428,14266,subject_001,squat,bodyweight_squat,legs,good,front,0.9847,0,133,1919,884,178.49,160.35,16.48,27.24,173.03,172.34,164.06,168.45,327.0,288.78,292.41,295.68,271.96,263.83,255.3,302.45,248.64,365.39,352.23,531.75,437.86,821.83,664.29,1082.42,922.99,1159.64,998.13,1157.11,994.08,1126.44,970.36,1029.57,1010.79,1350.37,1332.42,1597.58,1590.44,1618.44,1608.47,1756.11,1748.3,295.38,267.06,259.02,251.25,301.18,317.43,334.87,263.07,375.08,299.51,341.72,255.11,622.23,251.93,728.92,255.96,754.2,241.13,777.54,271.14,744.68,283.95,728.0,396.44,602.05,395.93,656.05,365.31,664.46,390.19,642.95,303.15,718.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9852,0.9886,0.9817,0.9694,0.9693,0.9522,0.9694,0.9541,0.9678,0.9573,0.9999,0.9999,0.9951,0.9956,0.9939,0.9906,0.9549,0.9042,0.9862,0.9811
429,14299,subject_001,squat,bodyweight_squat,legs,good,front,0.9849,0,122,1919,890,179.03,158.91,16.02,28.28,171.6,172.07,163.4,169.64,342.44,305.8,309.59,313.15,288.34,279.1,269.63,314.95,257.33,376.78,361.56,537.79,434.1,830.29,656.98,1087.95,919.77,1166.92,992.9,1162.06,990.06,1129.61,968.45,1031.36,1011.08,1350.51,1330.79,1596.48,1589.13,1617.98,1606.64,1755.39,1747.4,271.98,247.28,239.54,232.18,275.95,290.01,305.72,247.52,351.41,279.3,317.72,246.17,613.32,251.32,728.81,260.23,757.84,248.89,781.51,277.15,748.3,288.58,730.95,397.36,604.4,399.77,657.78,365.37,664.76,390.04,642.5,303.55,718.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9828,0.9893,0.9798,0.971,0.9667,0.9543,0.9668,0.9562,0.9654,0.9593,0.9999,0.9999,0.9952,0.9957,0.9941,0.9911,0.9564,0.9076,0.9867,0.9819
430,14332,subject_001,squat,bodyweight_squat,legs,good,front,0.9847,0,94,1919,895,179.8,156.82,15.89,29.43,170.35,171.55,162.49,171.26,377.95,345.05,347.61,349.89,327.67,315.92,303.05,342.99,279.98,413.6,392.99,543.62,428.13,838.56,648.19,1096.94,909.04,1180.79,983.4,1180.39,983.49,1144.79,960.96,1032.1,1010.3,1350.37,1327.23,1594.49,1586.87,1617.21,1602.23,1755.35,1747.81,248.9,222.82,215.67,209.33,250.29,263.97,280.08,226.8,330.83,259.93,295.54,236.88,597.32,249.52,725.82,261.49,758.31,248.58,781.11,276.48,749.87,288.64,733.54,398.84,606.03,403.45,659.61,365.57,664.81,389.91,641.79,305.0,718.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794,0.9897,0.9771,0.972,0.963,0.9555,0.9634,0.9576,0.9622,0.9606,0.9999,0.9999,0.9954,0.9958,0.9943,0.9914,0.9574,0.9103,0.9872,0.9825
