frame_id,timestamp_ms,subject_id,exercise_folder,canonical_exercise,movement_group,form_quality,angle_view,avg_visibility,bbox_x1,bbox_y1,bbox_x2,bbox_y2,left_elbow,right_elbow,left_shoulder,right_shoulder,left_knee,right_knee,left_hip,right_hip,kp_nose_x,kp_left_eye_inner_x,kp_left_eye_x,kp_left_eye_outer_x,kp_right_eye_inner_x,kp_right_eye_x,kp_right_eye_outer_x,kp_left_ear_x,kp_right_ear_x,kp_mouth_left_x,kp_mouth_right_x,kp_left_shoulder_x,kp_right_shoulder_x,kp_left_elbow_x,kp_right_elbow_x,kp_left_wrist_x,kp_right_wrist_x,kp_left_pinky_x,kp_right_pinky_x,kp_left_index_x,kp_right_index_x,kp_left_thumb_x,kp_right_thumb_x,kp_left_hip_x,kp_right_hip_x,kp_left_knee_x,kp_right_knee_x,kp_left_ankle_x,kp_right_ankle_x,kp_left_heel_x,kp_right_heel_x,kp_left_foot_index_x,kp_right_foot_index_x,kp_nose_y,kp_left_eye_inner_y,kp_left_eye_y,kp_left_eye_outer_y,kp_right_eye_inner_y,kp_right_eye_y,kp_right_eye_outer_y,kp_left_ear_y,kp_right_ear_y,kp_mouth_left_y,kp_mouth_right_y,kp_left_shoulder_y,kp_right_shoulder_y,kp_left_elbow_y,kp_right_elbow_y,kp_left_wrist_y,kp_right_wrist_y,kp_left_pinky_y,kp_right_pinky_y,kp_left_index_y,kp_right_index_y,kp_left_thumb_y,kp_right_thumb_y,kp_left_hip_y,kp_right_hip_y,kp_left_knee_y,kp_right_knee_y,kp_left_ankle_y,kp_right_ankle_y,kp_left_heel_y,kp_right_heel_y,kp_left_foot_index_y,kp_right_foot_index_y,kp_nose_vis,kp_left_eye_inner_vis,kp_left_eye_vis,kp_left_eye_outer_vis,kp_right_eye_inner_vis,kp_right_eye_vis,kp_right_eye_outer_vis,kp_left_ear_vis,kp_right_ear_vis,kp_mouth_left_vis,kp_mouth_right_vis,kp_left_shoulder_vis,kp_right_shoulder_vis,kp_left_elbow_vis,kp_right_elbow_vis,kp_left_wrist_vis,kp_right_wrist_vis,kp_left_pinky_vis,kp_right_pinky_vis,kp_left_index_vis,kp_right_index_vis,kp_left_thumb_vis,kp_right_thumb_vis,kp_left_hip_vis,kp_right_hip_vis,kp_left_knee_vis,kp_right_knee_vis,kp_left_ankle_vis,kp_right_ankle_vis,kp_left_heel_vis,kp_right_heel_vis,kp_left_foot_index_vis,kp_right_foot_index_vis
240,16000,subject_001,squat,bodyweight_squat,legs,good,front,0.98,163,156,658,1439,151.52,169.8,24.99,24.28,176.2,176.25,169.84,165.43,513.36,512.95,514.32,515.93,501.06,493.63,485.22,498.71,447.64,506.44,491.56,550.71,330.92,588.94,273.29,584.67,249.84,586.97,234.83,577.68,249.61,572.46,259.45,489.42,364.67,491.63,329.58,480.73,310.42,462.31,326.95,503.35,277.55,386.38,362.6,361.97,361.22,359.67,357.0,354.15,358.68,351.79,406.69,404.05,454.1,463.63,592.91,633.64,611.28,789.97,630.36,830.44,613.53,832.55,604.42,819.82,816.52,810.91,1043.22,1032.04,1235.96,1239.85,1258.94,1260.27,1324.82,1322.49,1.0,0.9999,0.9999,0.9999,1.0,1.0,0.9999,0.9999,1.0,1.0,1.0,1.0,1.0,0.9717,0.9861,0.9837,0.9702,0.9717,0.9515,0.9715,0.9536,0.9683,0.9546,0.9995,0.9997,0.9914,0.9917,0.9822,0.9816,0.9074,0.8861,0.9606,0.9584
241,16066,subject_001,squat,bodyweight_squat,legs,good,front,0.9802,163,144,660,1439,159.47,169.78,25.36,24.37,176.77,175.82,169.89,165.1,512.01,511.89,513.69,515.75,499.18,491.5,482.8,494.63,446.96,505.7,490.19,550.68,329.16,589.34,272.45,584.87,249.87,587.45,234.85,578.54,249.75,572.88,259.43,489.61,364.75,491.77,329.33,482.67,311.56,462.56,329.65,503.46,277.68,372.64,346.32,346.13,345.69,344.27,342.94,341.61,346.15,344.78,393.1,392.41,453.88,464.02,590.49,633.31,644.67,788.04,671.97,828.31,652.52,830.51,642.1,817.6,816.5,811.15,1042.99,1033.63,1237.43,1242.47,1261.0,1263.34,1325.65,1323.6,1.0,0.9999,0.9999,0.9999,1.0,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,1.0,0.971,0.9864,0.9839,0.9712,0.9725,0.953,0.9724,0.9552,0.9692,0.9561,0.9995,0.9997,0.9915,0.9915,0.9822,0.9815,0.9063,0.8842,0.9606,0.9582
242,16133,subject_001,squat,bodyweight_squat,legs,good,front,0.9805,164,139,659,1439,162.07,169.5,24.96,24.42,177.21,175.25,169.97,164.82,502.14,502.61,505.52,508.24,487.55,478.64,468.81,491.28,433.47,499.4,482.57,550.68,327.3,589.46,271.61,584.66,250.53,587.59,235.88,576.71,251.47,570.71,260.61,489.84,364.71,492.1,329.33,484.57,313.6,462.93,333.35,504.28,278.2,369.12,341.87,341.6,341.23,340.21,338.94,337.91,343.37,342.39,389.94,389.2,451.45,464.45,591.3,633.18,704.16,787.68,746.2,828.26,741.0,830.09,724.95,816.55,816.63,811.54,1042.89,1034.19,1237.41,1244.45,1261.72,1266.9,1325.73,1324.78,1.0,0.9999,0.9999,0.9999,1.0,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,1.0,0.9718,0.9872,0.9838,0.9724,0.9723,0.9548,0.9723,0.9569,0.9691,0.9578,0.9995,0.9997,0.9917,0.9915,0.9826,0.9819,0.9075,0.8843,0.9617,0.9594
243,16200,subject_001,squat,bodyweight_squat,legs,good,front,0.9796,164,134,658,1439,163.1,170.46,24.23,23.99,177.44,174.95,170.4,164.31,485.17,488.1,492.69,497.28,467.67,457.28,446.06,488.88,414.94,489.12,465.86,549.97,323.62,588.72,271.46,584.86,250.55,588.98,235.94,583.06,251.58,579.58,260.65,490.67,364.59,492.11,329.49,484.66,315.17,462.95,336.4,504.3,278.34,364.21,336.64,336.55,336.3,335.07,334.12,333.55,341.12,340.78,386.1,385.19,451.76,465.2,596.4,633.19,712.54,787.67,755.01,828.35,752.21,830.05,730.82,816.54,816.48,811.73,1042.78,1034.79,1237.31,1244.88,1262.15,1267.87,1325.68,1326.15,1.0,0.9999,0.9999,0.9999,1.0,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,1.0,0.968,0.9876,0.9769,0.9721,0.9638,0.954,0.9642,0.9562,0.9612,0.9573,0.9995,0.9997,0.9919,0.9916,0.9831,0.9825,0.9084,0.8849,0.963,0.9607
244,16266,subject_001,squat,bodyweight_squat,legs,good,front,0.9802,165,134,671,1439,165.43,170.88,24.17,23.5,177.58,174.2,170.67,163.84,473.21,476.9,481.84,486.54,456.93,447.03,436.5,483.72,407.56,478.38,454.35,549.33,320.34,588.76,271.38,590.22,251.92,599.47,238.17,588.03,252.83,584.89,261.66,491.09,364.43,492.15,329.59,484.85,318.21,462.95,339.12,504.31,281.29,364.84,337.65,337.51,337.21,335.98,334.83,333.95,341.39,340.55,386.63,385.56,451.96,465.98,598.03,634.06,754.58,789.84,799.05,832.33,802.14,832.47,784.7,818.37,817.29,812.16,1042.71,1034.54,1236.93,1244.77,1262.03,1267.72,1325.26,1326.88,1.0,0.9999,0.9999,0.9999,1.0,1.0,0.9999,0.9999,1.0,1.0,1.0,1.0,1.0,0.9694,0.9884,0.9771,0.9736,0.9639,0.956,0.9643,0.9582,0.9617,0.9593,0.9995,0.9997,0.9921,0.9919,0.9836,0.9832,0.9112,0.8879,0.9643,0.9623
245,16333,subject_001,squat,bodyweight_squat,legs,good,front,0.981,163,135,681,1439,169.08,170.61,23.35,23.47,177.99,173.63,170.83,163.57,450.77,461.12,467.65,475.3,436.77,426.5,417.37,482.54,398.52,463.12,431.33,549.39,319.71,588.86,270.66,598.82,251.78,607.46,237.64,595.64,252.83,588.7,261.62,491.07,364.14,491.09,328.84,484.31,318.72,462.64,339.66,504.32,281.53,366.2,337.97,337.78,337.68,336.98,335.65,334.52,341.69,340.64,388.33,386.59,457.34,467.08,613.54,636.33,788.28,795.27,838.75,837.04,842.26,837.13,824.55,824.13,818.92,813.46,1041.8,1033.33,1236.07,1243.77,1262.0,1266.27,1325.36,1327.12,1.0,0.9999,0.9999,0.9999,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,0.9714,0.9891,0.9781,0.9749,0.9654,0.9578,0.9657,0.9599,0.9633,0.961,0.9996,0.9997,0.9922,0.9922,0.9842,0.984,0.9134,0.8909,0.9656,0.964
246,16400,subject_001,squat,bodyweight_squat,legs,good,front,0.9814,161,140,683,1439,170.78,170.25,22.72,23.38,177.91,172.7,170.59,163.86,439.31,452.42,459.68,466.75,426.6,417.02,409.47,479.7,395.57,454.56,421.65,549.82,318.91,589.93,268.95,603.08,250.02,609.82,236.87,595.12,252.67,588.18,261.14,490.9,361.46,491.15,326.19,484.33,319.38,462.82,340.53,504.73,281.87,368.59,340.1,338.98,338.26,340.91,339.61,338.37,341.81,342.29,390.08,387.98,462.02,467.01,630.75,636.78,811.72,799.22,859.58,841.72,861.7,841.25,846.37,828.43,820.11,814.61,1041.76,1033.38,1234.96,1243.67,1260.0,1265.01,1324.78,1327.17,1.0,1.0,0.9999,0.9999,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,0.9737,0.9898,0.9794,0.9759,0.9671,0.9594,0.9674,0.9613,0.9652,0.9624,0.9996,0.9997,0.9922,0.9925,0.9839,0.9842,0.9129,0.891,0.9654,0.9646
247,16466,subject_001,squat,bodyweight_squat,legs,good,front,0.982,159,140,686,1439,171.46,168.67,22.61,24.09,177.6,172.75,170.37,163.62,426.74,441.72,451.19,458.94,413.45,405.22,396.92,473.08,388.63,445.76,409.06,549.92,314.14,589.95,263.06,604.05,247.87,611.76,235.27,596.13,252.73,588.0,261.15,490.89,359.69,491.77,326.21,484.55,320.36,463.04,340.49,506.33,285.65,370.65,341.83,339.99,338.71,345.0,344.34,343.42,342.46,346.69,390.92,391.35,469.97,474.95,640.53,646.45,813.19,811.7,865.41,859.22,867.48,858.36,851.89,842.41,826.49,820.74,1044.81,1035.22,1235.04,1242.49,1259.47,1261.99,1324.77,1325.69,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,0.9759,0.9904,0.9808,0.9771,0.9692,0.961,0.9695,0.9628,0.9674,0.964,0.9996,0.9997,0.9921,0.9927,0.9838,0.9843,0.914,0.8921,0.9649,0.9648
248,16533,subject_001,squat,bodyweight_squat,legs,good,front,0.9825,157,141,687,1439,172.27,168.26,22.41,24.2,177.11,172.56,170.04,163.69,415.53,432.69,442.85,452.52,403.93,395.05,388.56,467.85,383.77,437.3,399.16,549.68,313.76,589.63,261.54,605.63,247.02,612.93,233.49,598.34,252.51,589.92,261.16,490.92,359.29,493.14,325.94,485.59,320.84,463.83,340.92,509.69,288.6,370.7,342.14,340.4,339.1,345.35,344.87,344.18,342.67,347.07,391.01,391.69,473.68,474.73,646.3,648.19,818.69,813.83,869.34,862.55,871.85,861.44,856.31,845.77,829.36,823.31,1047.47,1037.07,1234.84,1241.87,1258.93,1261.09,1325.04,1325.55,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,0.9777,0.9909,0.9821,0.978,0.9711,0.9623,0.9713,0.964,0.9694,0.9652,0.9996,0.9998,0.9921,0.993,0.9837,0.9845,0.9147,0.8929,0.9646,0.9651
249,16600,subject_001,squat,bodyweight_squat,legs,good,front,0.9829,153,141,692,1439,173.97,168.62,22.15,24.03,176.85,172.59,169.86,163.55,400.62,418.78,430.2,441.13,390.63,383.87,376.06,461.1,375.64,423.79,387.68,549.32,311.28,588.83,260.18,609.15,245.81,615.94,230.28,601.3,251.44,592.56,260.79,490.62,358.82,493.54,325.68,485.87,321.16,464.65,341.13,511.21,290.44,372.32,342.67,340.62,339.19,346.3,345.81,345.04,342.84,346.96,391.87,392.82,475.4,475.63,649.71,650.64,821.7,818.5,872.63,868.46,875.63,867.35,860.16,851.12,830.9,824.92,1050.25,1041.51,1234.67,1242.28,1258.47,1261.11,1325.58,1325.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,0.9794,0.9912,0.9831,0.9786,0.9725,0.9632,0.9728,0.9648,0.971,0.9661,0.9997,0.9998,0.9921,0.9933,0.9837,0.9848,0.9161,0.895,0.9644,0.9655
250,16666,subject_001,squat,bodyweight_squat,legs,good,front,0.9833,145,140,695,1439,174.45,170.4,22.15,23.88,176.83,172.57,170.08,163.31,387.05,402.47,413.84,425.54,377.91,370.25,363.39,452.86,367.41,409.8,378.94,548.01,308.53,588.69,258.99,611.61,240.85,617.61,224.88,602.57,245.76,594.29,257.39,490.74,358.4,493.65,325.43,485.94,321.6,464.86,341.41,512.73,292.15,371.65,342.21,340.34,338.92,345.79,345.58,345.01,342.45,346.88,390.84,392.48,475.84,476.91,652.22,652.92,827.81,822.15,876.68,872.28,878.57,872.17,863.48,854.84,830.69,824.85,1051.19,1044.66,1234.24,1243.67,1258.07,1262.02,1326.08,1326.43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,0.981,0.9913,0.984,0.9786,0.9738,0.963,0.974,0.9646,0.9724,0.9661,0.9997,0.9998,0.9919,0.9936,0.9838,0.9853,0.9184,0.8975,0.9646,0.9663
251,16733,subject_001,squat,bodyweight_squat,legs,good,front,0.9821,145,142,696,1439,175.49,171.54,22.7,24.43,176.52,173.4,169.51,164.8,381.52,398.36,409.93,421.53,373.25,365.94,359.85,448.48,366.75,402.94,373.58,547.42,309.05,588.74,259.12,614.97,235.58,618.5,224.15,603.39,239.37,596.03,249.19,489.08,355.14,493.44,325.38,485.94,321.8,465.26,341.35,513.75,296.01,373.65,344.09,342.35,340.95,346.87,346.37,345.7,343.32,346.89,392.05,393.95,476.55,475.27,650.81,640.0,819.73,799.4,871.21,845.47,872.26,843.71,858.16,828.38,830.6,822.0,1050.91,1044.18,1233.62,1243.61,1257.45,1261.77,1326.34,1325.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,0.9823,0.9873,0.9845,0.9689,0.9741,0.9513,0.9743,0.953,0.9728,0.9557,0.9997,0.9998,0.9916,0.9939,0.984,0.9858,0.9202,0.8998,0.9648,0.9672
252,16800,subject_001,squat,bodyweight_squat,legs,good,front,0.9798,144,145,699,1439,176.02,172.18,23.45,26.11,177.29,173.22,169.68,165.35,361.31,377.37,387.18,397.61,358.09,353.49,349.2,433.24,367.46,382.25,360.9,545.66,309.36,589.12,259.27,617.37,236.25,620.47,224.66,606.69,238.35,600.6,247.6,488.1,354.3,491.73,325.46,485.96,323.95,465.29,344.64,513.7,295.38,375.22,345.97,344.13,342.73,348.16,347.42,346.5,345.54,346.89,393.38,394.46,475.93,471.74,649.46,619.94,808.42,739.98,856.08,784.9,856.94,782.8,842.79,766.89,824.17,816.31,1047.04,1044.11,1233.19,1243.59,1257.24,1262.57,1326.34,1325.56,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,0.9999,0.9999,1.0,1.0,1.0,1.0,0.983,0.975,0.9834,0.9528,0.9719,0.9332,0.9723,0.9353,0.9709,0.9387,0.9997,0.9998,0.9914,0.9942,0.9846,0.9865,0.9222,0.9031,0.9659,0.9687
253,16866,subject_001,squat,bodyweight_squat,legs,good,front,0.9764,147,151,704,1439,175.67,173.12,24.7,25.85,178.26,173.31,169.48,166.27,356.63,371.03,380.36,391.0,351.64,347.22,343.15,426.11,360.98,377.11,356.67,542.24,308.63,589.42,259.42,619.93,236.39,625.95,227.9,613.81,239.12,605.9,248.33,484.99,352.01,489.38,325.48,487.36,325.95,465.58,347.49,513.62,294.96,380.13,352.35,350.52,348.89,353.21,351.96,350.56,350.21,348.66,399.06,398.17,475.49,468.19,647.85,613.68,805.05,723.84,851.66,774.12,852.55,763.03,839.51,753.24,821.51,813.22,1045.43,1043.84,1233.62,1244.77,1258.23,1266.1,1326.6,1329.24,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9835,0.9579,0.9819,0.93,0.9694,0.91,0.9699,0.9124,0.9687,0.9165,0.9997,0.9998,0.9913,0.9944,0.9851,0.9872,0.9229,0.9059,0.9668,0.97
254,16933,subject_001,squat,bodyweight_squat,legs,good,front,0.9741,161,153,707,1439,174.92,171.97,25.84,25.7,179.36,173.05,169.38,166.21,342.03,357.35,366.0,374.97,341.4,338.43,335.77,413.98,361.17,364.68,346.08,540.31,307.76,590.74,259.53,622.14,241.4,629.71,239.4,618.12,243.69,609.76,252.21,483.66,351.86,488.75,325.34,490.92,326.71,468.44,348.62,514.75,294.65,381.78,354.83,353.23,351.52,354.7,353.06,351.27,352.42,349.39,401.93,400.22,475.39,465.93,645.47,610.42,800.67,708.91,846.41,750.55,847.37,736.6,834.65,730.67,820.33,813.24,1045.33,1044.05,1233.82,1245.0,1258.26,1266.46,1326.84,1329.71,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9841,0.9429,0.9807,0.9146,0.967,0.8936,0.9678,0.8965,0.967,0.9008,0.9997,0.9998,0.9913,0.9947,0.9856,0.9878,0.9242,0.9092,0.9678,0.9713
255,17000,subject_001,squat,bodyweight_squat,legs,good,front,0.9751,160,155,709,1439,173.46,176.65,26.73,25.28,179.25,172.93,170.08,165.5,334.08,349.71,358.39,367.53,333.59,330.46,327.6,406.93,356.26,358.67,338.72,536.95,303.3,591.14,257.2,622.87,242.96,631.22,239.55,622.57,243.53,614.39,251.13,483.69,351.87,488.17,325.41,494.41,327.29,470.99,348.84,516.41,295.66,387.22,359.44,357.67,355.55,359.44,357.69,355.73,354.01,351.6,407.41,405.72,474.22,466.01,641.54,613.88,798.87,671.14,844.36,678.56,844.27,654.94,831.29,652.52,819.03,813.29,1045.24,1044.14,1234.56,1245.21,1258.62,1266.48,1327.37,1330.61,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9847,0.9452,0.9801,0.9205,0.9653,0.9001,0.9663,0.9026,0.966,0.9061,0.9996,0.9998,0.9914,0.9949,0.9861,0.9883,0.9268,0.9129,0.9686,0.9722
256,17066,subject_001,squat,bodyweight_squat,legs,good,front,0.9762,145,157,710,1439,172.31,118.46,27.16,21.38,178.51,172.7,171.1,164.57,327.24,341.12,348.82,357.17,327.33,325.25,323.43,397.96,354.34,352.05,335.19,533.38,301.23,591.03,264.84,622.76,238.55,630.46,226.31,622.16,230.13,614.68,237.52,484.31,353.82,487.43,326.24,495.0,328.07,471.65,350.2,516.6,295.93,388.13,360.63,358.57,356.2,361.2,359.63,357.84,354.42,353.49,407.89,406.42,472.56,466.01,639.57,627.02,797.56,634.42,842.23,633.8,842.05,616.22,829.07,614.71,816.58,811.97,1044.46,1043.79,1235.26,1245.28,1259.71,1267.11,1328.02,1331.25,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9853,0.9472,0.98,0.9269,0.9646,0.9076,0.9657,0.9099,0.9657,0.9127,0.9996,0.9997,0.9915,0.9952,0.9865,0.9888,0.9295,0.9168,0.9696,0.9734
257,17133,subject_001,squat,bodyweight_squat,legs,good,front,0.9773,146,161,709,1439,171.25,69.1,27.36,21.18,177.62,172.49,172.24,163.42,328.29,342.77,351.17,360.17,327.32,324.41,321.6,399.67,349.93,352.6,334.21,530.87,298.1,590.67,263.68,622.17,239.09,629.64,227.59,620.77,231.89,613.33,239.51,485.88,355.71,487.1,327.15,496.14,328.66,473.41,350.26,516.52,296.17,391.65,363.38,361.32,358.92,364.06,362.53,360.76,356.61,356.07,411.06,409.75,471.73,467.63,636.87,634.08,796.58,618.36,841.88,620.98,840.91,591.59,827.98,589.55,815.52,811.99,1042.83,1041.91,1235.33,1244.92,1259.99,1267.07,1328.15,1331.3,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9862,0.9502,0.9804,0.9328,0.9644,0.9144,0.9656,0.9163,0.9658,0.9183,0.9995,0.9997,0.9914,0.9954,0.9867,0.9891,0.9313,0.9191,0.9701,0.9741
258,17200,subject_001,squat,bodyweight_squat,legs,good,front,0.9782,150,160,707,1439,171.09,37.4,26.99,25.0,177.3,172.52,172.92,162.85,323.53,338.31,346.7,355.65,322.57,319.61,316.91,395.54,346.31,348.78,329.72,530.56,296.73,590.29,253.9,621.31,239.4,628.06,230.95,617.46,234.06,610.04,239.98,487.23,356.3,487.07,327.66,496.08,328.68,473.36,350.62,516.49,296.09,392.53,363.98,361.79,359.26,365.13,363.8,362.26,356.98,358.11,411.82,410.99,471.73,475.78,636.95,635.12,797.05,599.88,843.09,604.96,844.22,568.86,831.91,568.59,818.76,815.19,1042.73,1041.87,1236.83,1247.7,1263.32,1271.4,1329.49,1334.69,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9868,0.9533,0.9805,0.9378,0.9638,0.9195,0.965,0.921,0.9655,0.9223,0.9995,0.9997,0.9913,0.9956,0.9871,0.9896,0.9348,0.9229,0.9709,0.9748
259,17266,subject_001,squat,bodyweight_squat,legs,good,front,0.9795,150,161,706,1439,170.53,20.82,26.99,22.92,177.38,172.56,173.12,162.71,325.11,338.82,347.03,355.8,323.75,320.81,318.08,394.9,343.28,348.48,329.78,529.68,295.86,590.25,252.41,621.23,239.55,627.5,230.82,613.79,234.42,605.87,241.07,487.28,356.28,487.09,327.81,495.85,328.62,473.3,350.76,516.5,295.94,395.83,366.02,363.69,360.98,367.36,366.12,364.68,357.94,359.92,414.59,413.76,471.71,477.0,637.54,667.47,803.24,575.67,852.3,538.6,854.54,518.16,841.21,530.01,820.76,817.25,1042.9,1041.98,1237.53,1247.94,1264.08,1271.84,1329.89,1335.74,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0,1.0,0.9999,1.0,0.9877,0.9572,0.9808,0.9435,0.964,0.9266,0.965,0.9277,0.9659,0.9286,0.9994,0.9996,0.9911,0.9958,0.9875,0.9899,0.9391,0.9276,0.972,0.9753
260,17333,subject_001,squat,bodyweight_squat,legs,good,front,0.9801,150,164,706,1439,170.67,19.06,26.81,22.5,177.41,172.58,173.17,162.91,325.78,339.27,347.67,356.63,323.71,320.65,317.84,395.94,342.03,349.23,330.47,529.56,296.41,590.08,252.17,621.15,239.6,627.2,230.76,613.02,234.81,604.71,241.79,487.29,356.03,487.14,327.75,495.97,328.56,473.33,350.89,517.61,295.17,399.24,368.92,366.58,363.83,370.11,368.8,367.26,360.03,361.96,417.93,416.87,472.26,476.69,639.09,674.59,804.87,563.55,853.77,524.06,855.56,505.74,842.47,516.0,823.04,818.39,1043.54,1042.33,1241.92,1248.15,1268.03,1272.3,1333.78,1337.49,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0,1.0,0.9999,1.0,0.9881,0.9601,0.98,0.9484,0.9614,0.9323,0.9625,0.9332,0.9639,0.9334,0.9994,0.9996,0.9905,0.9958,0.9873,0.9899,0.9408,0.9295,0.9717,0.9751
261,17400,subject_001,squat,bodyweight_squat,legs,good,front,0.9806,150,166,705,1439,170.89,18.4,26.49,22.49,177.44,172.56,173.18,162.96,325.78,339.03,347.49,356.47,323.07,319.9,317.0,395.62,341.1,349.49,330.95,529.63,296.8,589.46,251.64,620.76,240.09,626.92,230.24,612.99,234.35,604.46,242.19,487.28,356.01,487.16,327.76,495.89,328.52,473.31,351.21,517.92,295.12,402.72,371.79,369.42,366.7,372.87,371.49,369.94,362.32,364.26,421.14,420.86,473.03,477.36,640.69,677.98,809.11,562.55,856.82,520.18,859.36,502.64,846.45,512.83,825.47,819.81,1043.9,1042.55,1242.05,1248.59,1268.07,1273.1,1333.97,1338.14,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,1.0,1.0,0.9999,0.9999,0.9885,0.9626,0.9797,0.9528,0.96,0.9375,0.961,0.9381,0.9628,0.9378,0.9993,0.9995,0.9899,0.9959,0.9872,0.9899,0.9427,0.9313,0.9713,0.9749
262,17466,subject_001,squat,bodyweight_squat,legs,good,front,0.9816,149,168,704,1439,170.59,17.63,26.37,22.89,177.41,172.6,173.18,162.83,327.89,340.84,349.26,358.33,324.27,320.82,317.61,396.61,340.31,351.0,331.76,529.77,295.38,589.41,249.43,619.45,239.98,625.97,229.53,611.63,234.49,602.84,242.44,487.29,355.77,487.17,327.86,495.99,328.59,473.5,351.52,518.35,295.11,405.57,374.06,371.64,368.86,374.64,373.02,371.29,363.25,364.72,423.15,422.69,475.04,478.63,643.31,679.04,811.87,564.48,859.4,524.32,861.48,506.95,848.29,517.19,828.54,821.86,1045.17,1042.93,1242.44,1249.19,1268.25,1273.99,1334.28,1338.95,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,1.0,0.9999,0.9999,0.9999,0.9892,0.9656,0.9798,0.957,0.9601,0.9426,0.961,0.943,0.9631,0.9423,0.9992,0.9995,0.9897,0.996,0.9875,0.9902,0.9464,0.9351,0.9723,0.9752
263,17533,subject_001,squat,bodyweight_squat,legs,good,front,0.982,159,168,700,1439,170.78,17.78,26.15,23.36,177.48,172.42,173.49,162.48,329.09,342.66,351.1,360.24,325.91,322.35,319.08,398.11,341.37,351.63,332.24,529.57,293.95,588.66,248.97,618.97,241.41,623.91,237.79,608.82,241.84,600.34,246.83,487.87,355.71,487.25,327.59,495.38,328.66,473.47,352.2,518.8,295.04,405.45,374.66,372.37,369.78,374.72,372.97,371.15,364.57,364.98,423.46,422.44,476.39,483.43,643.51,676.29,811.02,583.34,859.09,561.47,861.48,536.78,848.52,544.52,832.82,825.45,1049.61,1045.3,1247.51,1254.4,1272.21,1277.99,1338.27,1343.21,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,1.0,0.9999,0.9999,0.9999,0.9895,0.9677,0.979,0.9598,0.958,0.9455,0.9588,0.9455,0.9611,0.9442,0.9992,0.9995,0.9897,0.9962,0.9878,0.9905,0.9486,0.9379,0.9728,0.9758
264,17600,subject_001,squat,bodyweight_squat,legs,good,front,0.9825,169,168,698,1439,172.23,21.09,25.64,26.07,179.19,172.45,173.19,162.76,330.3,343.92,352.19,361.05,327.35,323.58,319.84,398.99,343.78,352.08,333.45,529.63,295.5,586.23,249.61,618.48,245.7,623.87,247.92,608.72,252.87,600.08,256.33,486.84,355.71,486.58,327.42,489.17,328.23,472.82,351.49,516.11,295.02,405.21,373.98,371.75,369.23,374.13,372.44,370.69,364.31,364.82,423.04,421.54,477.38,480.67,643.95,639.0,809.95,593.67,857.71,594.21,860.14,569.78,847.55,558.0,832.3,825.41,1049.1,1045.1,1248.39,1257.15,1271.84,1279.74,1338.58,1344.16,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,1.0,1.0,0.9999,0.9999,0.9901,0.9692,0.9799,0.9616,0.9594,0.9472,0.9603,0.947,0.9625,0.9453,0.9992,0.9995,0.9899,0.9963,0.9881,0.9908,0.9502,0.9393,0.9733,0.9763
